   0.09000   51.04552   12.00000
   0.17000   73.45005    8.00000
   0.17900   79.16503    4.00000
   0.19900   78.39705    5.00000
   0.27000   60.76479   14.00000
   0.35200   80.81937   14.00000
   0.38020   58.62812   13.50000
   0.40000   86.55548   17.00000
   0.40040   67.30562   10.20000
   0.42470   75.19653   11.20000
   0.44970   91.26228   12.90000
   0.47830   80.59986    9.00000
   0.48000   12.49582   62.00000
   0.59300  108.61311   13.00000
   0.68000  102.31562    8.00000
   0.78100  121.43293   12.00000
   0.87500   91.59912   17.00000
   0.88000   55.52227   40.00000
   0.90000  108.21143   23.00000
   1.03700   97.79631   20.00000
   1.30000  116.75971   17.00000
   1.36300  104.92226   33.60000
   1.43000  164.85721   18.00000
   1.53000  168.93941   14.00000
   1.75000  171.63228   40.00000
   1.96500  212.38708   50.40000
   2.34000  237.72778    7.00000
