  0.090000     69.7550     12.0000     70.3744
  0.170000     81.5447      8.0000     73.4139
  0.179000     70.2683      4.0000     73.7747
  0.199000     73.7688      5.0000     74.5897
  0.270000     84.4347     14.0000     77.6307
  0.352000     54.3409     14.0000     81.4217
  0.380200    104.2768     13.5000     82.7925
  0.400000     90.6559     17.0000     83.7750
  0.400400     88.4992     10.2000     83.7950
  0.424700     77.0126     11.2000     85.0235
  0.449700     60.8571     12.9000     86.3126
  0.478300     97.9530      9.0000     87.8183
  0.480000    174.1098     62.0000     87.9089
  0.593000     95.9846     13.0000     94.1784
  0.680000    103.6025      8.0000     99.3301
  0.781000    112.6122     12.0000    105.6440
  0.875000    101.0304     17.0000    111.8242
  0.880000    125.3624     40.0000    112.1608
  0.900000    136.2145     23.0000    113.5151
  1.037000     96.4370     20.0000    123.1167
  1.300000    135.2911     17.0000    143.0226
  1.363000    200.0166     33.6000    148.0569
  1.430000    164.5173     18.0000    153.5168
  1.530000    171.6436     14.0000    161.8626
  1.750000    180.7011     40.0000    181.0101
  1.965000    105.0542     50.4000    200.7017
  2.340000    249.1056      7.0000    237.1733
