  0.090000     81.4448     12.0000     70.3744
  0.170000     63.2178      8.0000     73.4139
  0.179000     72.3616      4.0000     73.7747
  0.199000     73.6304      5.0000     74.5897
  0.270000     82.4107     14.0000     77.6307
  0.352000     98.6995     14.0000     81.4217
  0.380200     76.1560     13.5000     82.7925
  0.400000     69.2954     17.0000     83.7750
  0.400400     71.2955     10.2000     83.7950
  0.424700     79.7417     11.2000     85.0235
  0.449700     86.1920     12.9000     86.3126
  0.478300     74.0233      9.0000     87.8183
  0.480000     46.3731     62.0000     87.9089
  0.593000     86.5421     13.0000     94.1784
  0.680000     97.5484      8.0000     99.3301
  0.781000    108.1910     12.0000    105.6440
  0.875000    125.9486     17.0000    111.8242
  0.880000    134.9505     40.0000    112.1608
  0.900000    113.4542     23.0000    113.5151
  1.037000    113.8936     20.0000    123.1167
  1.300000    136.1589     17.0000    143.0226
  1.363000    126.1776     33.6000    148.0569
  1.430000    141.8103     18.0000    153.5168
  1.530000    135.9395     14.0000    161.8626
  1.750000    238.3089     40.0000    181.0101
  1.965000    129.4846     50.4000    200.7017
  2.340000    231.2022      7.0000    237.1733
